image,specimen_id,grit,Ra_um,Rz_um,is_outlier,outlier_Ra,outlier_Rz,cv_fold
P5_C1_G80_Recorte_Recorte_A_1.2.tiff,5,80,4.600311741947825,31.84218915084309,False,False,False,5
P5_C1_G80_Recorte_Recorte_A_1.3.tiff,5,80,3.987442504861443,28.07508051113994,False,False,False,5
P5_C1_G80_Recorte_Recorte_A_1.4.tiff,5,80,4.018093165050105,28.0120578808211,False,False,False,5
P5_C1_G80_Recorte_Recorte_A_1.5.tiff,5,80,4.145164291870758,28.73836817043858,False,False,False,5
P5_C1_G80_Recorte_Recorte_A_1.6.tiff,5,80,4.795800734352439,33.0529913419689,False,False,False,5
P5_C1_G80_Recorte_Recorte_B_2.1.tiff,5,80,4.080397222129649,27.45361731951213,False,False,False,5
P5_C1_G80_Recorte_Recorte_B_2.2.tiff,5,80,4.387581188656688,30.60363997622111,False,False,False,5
P5_C1_G80_Recorte_Recorte_B_2.3.tiff,5,80,4.001122369097692,28.00355004168075,False,False,False,5
P5_C1_G80_Recorte_Recorte_B_2.4.tiff,5,80,4.85570056882586,38.54688900165397,False,False,False,5
P5_C1_G80_Recorte_Recorte_B_2.5.tiff,5,80,4.494906892027409,32.56221957630211,False,False,False,5
P5_C1_G80_Recorte_Recorte_B_2.6.tiff,5,80,4.38417315382572,30.41572806175042,False,False,False,5
P5_C1_G80_Recorte_Recorte_C_3.1.tiff,5,80,4.293097734826964,30.87310885219811,False,False,False,5
P5_C1_G80_Recorte_Recorte_C_3.2.tiff,5,80,4.208112571849767,30.36942981105455,False,False,False,5
P5_C1_G80_Recorte_Recorte_C_3.3.tiff,5,80,4.393962674327442,31.67803032895297,False,False,False,5
P5_C1_G80_Recorte_Recorte_C_3.4.tiff,5,80,4.534144908896352,30.38204408742336,False,False,False,5
P5_C1_G80_Recorte_Recorte_C_3.5.tiff,5,80,4.563179559017098,30.03995409876935,False,False,False,5
P5_C1_G80_Recorte_Recorte_C_3.6.tiff,5,80,4.972854306887126,33.95218694668392,False,False,False,5
P5_C2_G120_Recorte_Recorte_A_1.1.tiff,5,120,2.925052222832332,22.83532089458669,False,False,False,5
P5_C2_G120_Recorte_Recorte_A_1.2.tiff,5,120,3.136864517677417,21.00492204152133,False,False,False,5
P5_C2_G120_Recorte_Recorte_A_1.3.tiff,5,120,2.973064839329311,24.51987765429006,False,False,False,5
P5_C2_G120_Recorte_Recorte_A_1.4.tiff,5,120,2.818223988323697,22.86824645142227,False,False,False,5
P5_C2_G120_Recorte_Recorte_A_1.5.tiff,5,120,2.994459676277979,23.63886239901225,False,False,False,5
P5_C2_G120_Recorte_Recorte_A_1.6.tiff,5,120,2.911699831574353,22.0560545780258,False,False,False,5
P5_C2_G120_Recorte_Recorte_B_2.1.tiff,5,120,2.613307022460672,20.52590986246617,False,False,False,5
P5_C2_G120_Recorte_Recorte_B_2.2.tiff,5,120,3.046540231842404,22.59257464475726,False,False,False,5
P5_C2_G120_Recorte_Recorte_B_2.3.tiff,5,120,2.61127599038401,19.30639203273478,False,False,False,5
P5_C2_G120_Recorte_Recorte_B_2.4.tiff,5,120,2.626789174283033,20.29523502953233,False,False,False,5
P5_C2_G120_Recorte_Recorte_B_2.5.tiff,5,120,2.866173316162363,20.58438437763753,False,False,False,5
P5_C2_G120_Recorte_Recorte_B_2.6.tiff,5,120,2.685565093435156,20.54062561809559,False,False,False,5
P5_C2_G120_Recorte_Recorte_C_3.1.tiff,5,120,2.881017990644114,21.29690516066941,False,False,False,5
P5_C2_G120_Recorte_Recorte_C_3.2.tiff,5,120,3.114143013466512,23.67435735228138,False,False,False,5
P5_C2_G120_Recorte_Recorte_C_3.3.tiff,5,120,3.052589087898962,22.05608558846364,False,False,False,5
P5_C2_G120_Recorte_Recorte_C_3.4.tiff,5,120,3.245179273750192,25.38177412123599,False,False,False,5
P5_C2_G120_Recorte_Recorte_C_3.5.tiff,5,120,3.129374017567839,23.80623406556045,False,False,False,5
P5_C2_G120_Recorte_Recorte_C_3.6.tiff,5,120,2.878524557596117,22.65201065117447,False,False,False,5
P5_C2_G180_Recorte_Recorte_A_1.1.tiff,5,180,2.275962885036197,19.39800741423036,False,False,False,5
P5_C2_G180_Recorte_Recorte_A_1.2.tiff,5,180,2.227707816244868,17.42439652469832,False,False,False,5
P5_C2_G180_Recorte_Recorte_A_1.3.tiff,5,180,2.525805689682743,20.91225719207811,False,False,False,5
P5_C2_G180_Recorte_Recorte_A_1.4.tiff,5,180,2.502651374084918,19.8184792389616,False,False,False,5
P5_C2_G180_Recorte_Recorte_A_1.5.tiff,5,180,2.495561290676382,20.30028720825158,False,False,False,5
P5_C2_G180_Recorte_Recorte_A_1.6.tiff,5,180,2.342074011955674,17.76289489763834,False,False,False,5
P5_C2_G180_Recorte_Recorte_B_2.1.tiff,5,180,2.165554958441418,16.56606734734488,False,False,False,5
P5_C2_G180_Recorte_Recorte_B_2.2.tiff,5,180,2.65135224587413,21.95272764889789,False,False,False,5
P5_C2_G180_Recorte_Recorte_B_2.3.tiff,5,180,2.45436529080682,24.77074796189856,False,False,False,5
P5_C2_G180_Recorte_Recorte_B_2.4.tiff,5,180,2.428431802323495,19.23733451959321,False,False,False,5
P5_C2_G180_Recorte_Recorte_B_2.5.tiff,5,180,2.373809906860612,19.17669449185206,False,False,False,5
P5_C2_G180_Recorte_Recorte_B_2.6.tiff,5,180,2.819244392073935,24.01981383112342,False,False,False,5
P5_C2_G180_Recorte_Recorte_C_3.1.tiff,5,180,2.432935631585524,20.22282658573558,False,False,False,5
P5_C2_G180_Recorte_Recorte_C_3.2.tiff,5,180,2.399037088216642,20.33382856293138,False,False,False,5
P5_C2_G180_Recorte_Recorte_C_3.3.tiff,5,180,2.504748964844744,20.67781583264203,False,False,False,5
P5_C2_G180_Recorte_Recorte_C_3.4.tiff,5,180,2.801303081270837,23.36519608571518,False,False,False,5
P5_C2_G180_Recorte_Recorte_C_3.5.tiff,5,180,2.082493633029142,15.78266331610274,False,False,False,5
P5_C2_G180_Recorte_Recorte_C_3.6.tiff,5,180,2.35120537681878,22.08560425632133,False,False,False,5
P5_C2_G40_Recorte_Recorte_A_1.1.tiff,5,40,5.713584538015845,36.5706375881111,False,False,False,5
P5_C2_G40_Recorte_Recorte_A_1.2.tiff,5,40,5.3138898750496,33.25535819290765,False,False,False,5
P5_C2_G40_Recorte_Recorte_A_1.3.tiff,5,40,5.367826814548072,39.74511765840258,False,False,False,5
P5_C2_G40_Recorte_Recorte_A_1.4.tiff,5,40,5.70638517339786,33.48743052205785,False,False,False,5
P5_C2_G40_Recorte_Recorte_A_1.5.tiff,5,40,5.714219623895824,34.7419947453122,False,False,False,5
P5_C2_G40_Recorte_Recorte_A_1.6.tiff,5,40,5.062920082216296,30.12863846618709,False,False,False,5
P5_C2_G40_Recorte_Recorte_B_2.1.tiff,5,40,6.493750251360896,39.15746624323854,False,False,False,5
P5_C2_G40_Recorte_Recorte_B_2.2.tiff,5,40,7.890181756578825,47.97596562674801,False,False,False,5
P5_C2_G40_Recorte_Recorte_B_2.3.tiff,5,40,7.209641141364639,45.81032923351813,False,False,False,5
P5_C2_G40_Recorte_Recorte_B_2.4.tiff,5,40,6.696539150867489,41.98537075193963,False,False,False,5
P5_C2_G40_Recorte_Recorte_B_2.5.tiff,5,40,5.838593207100518,43.21588658952334,False,False,False,5
P5_C2_G40_Recorte_Recorte_B_2.6.tiff,5,40,6.464283604520528,38.63710597004653,False,False,False,5
P5_C2_G40_Recorte_Recorte_C_3.1.tiff,5,40,7.428416709640826,42.61074214999086,False,False,False,5
P5_C2_G40_Recorte_Recorte_C_3.2.tiff,5,40,7.928362874256019,46.14377886740719,False,False,False,5
P5_C2_G40_Recorte_Recorte_C_3.3.tiff,5,40,5.676874776259424,33.22950034809418,False,False,False,5
P5_C2_G40_Recorte_Recorte_C_3.4.tiff,5,40,6.996521263989722,44.49911329131298,False,False,False,5
P5_C2_G40_Recorte_Recorte_C_3.5.tiff,5,40,8.098366218584632,46.73829258079986,False,False,False,5
P5_C2_G40_Recorte_Recorte_C_3.6.tiff,5,40,6.131832421966873,37.78656151643366,False,False,False,5
P5_C2_G80_Recorte_Recorte_A_1.1.tiff,5,80,4.10459574930743,26.75383299209758,False,False,False,5
P5_C2_G80_Recorte_Recorte_A_1.2.tiff,5,80,4.126019743481349,28.59030134542424,False,False,False,5
P5_C2_G80_Recorte_Recorte_A_1.3.tiff,5,80,3.710408441383881,25.33135188906329,False,False,False,5
P5_C2_G80_Recorte_Recorte_A_1.4.tiff,5,80,3.74757539312925,24.17052852681397,False,False,False,5
P5_C2_G80_Recorte_Recorte_A_1.5.tiff,5,80,4.281941849806494,26.41551580539953,False,False,False,5
P5_C2_G80_Recorte_Recorte_A_1.6.tiff,5,80,3.509338234964915,25.18822962777829,False,False,False,5
P5_C2_G80_Recorte_Recorte_B_2.1.tiff,5,80,4.236919427207466,28.44591621872733,False,False,False,5
P5_C2_G80_Recorte_Recorte_B_2.2.tiff,5,80,4.606698517991863,34.09894198330095,False,False,False,5
P5_C2_G80_Recorte_Recorte_B_2.3.tiff,5,80,4.653946675570763,28.49357595474015,False,False,False,5
P5_C2_G80_Recorte_Recorte_B_2.4.tiff,5,80,4.676323790762678,35.23066183426552,False,False,False,5
P5_C2_G80_Recorte_Recorte_B_2.5.tiff,5,80,5.038246498801413,36.31993962127763,False,False,False,5
P5_C2_G80_Recorte_Recorte_B_2.6.tiff,5,80,4.333504187009123,33.67729520134511,False,False,False,5
P5_C2_G80_Recorte_Recorte_C_3.1.tiff,5,80,4.724750012673813,32.83796477332587,False,False,False,5
P5_C2_G80_Recorte_Recorte_C_3.2.tiff,5,80,4.711973983628609,30.71085863248907,False,False,False,5
P5_C2_G80_Recorte_Recorte_C_3.3.tiff,5,80,4.081144044644051,30.31001123411916,False,False,False,5
P5_C2_G80_Recorte_Recorte_C_3.4.tiff,5,80,4.339385313124332,36.2145626924944,False,False,False,5
P5_C2_G80_Recorte_Recorte_C_3.5.tiff,5,80,4.171634877055536,27.36912835649077,False,False,False,5
P5_C2_G80_Recorte_Recorte_C_3.6.tiff,5,80,4.621016992516014,32.94829979162449,False,False,False,5
P6_C1_G120_Recorte_Recorte_A_1.1.tiff,6,120,2.736213376835908,20.30827010740258,False,False,False,6
P6_C1_G120_Recorte_Recorte_A_1.2.tiff,6,120,3.12784388964219,22.33809787023944,False,False,False,6
P6_C1_G120_Recorte_Recorte_A_1.3.tiff,6,120,3.036087000390722,23.91454363917649,False,False,False,6
P6_C1_G120_Recorte_Recorte_A_1.4.tiff,6,120,3.248865193956497,24.93218252923418,False,False,False,6
P6_C1_G120_Recorte_Recorte_A_1.5.tiff,6,120,3.373945282437604,26.3033995635389,False,False,False,6
P6_C1_G120_Recorte_Recorte_A_1.6.tiff,6,120,3.044357801952212,21.59151550596311,False,False,False,6
P6_C1_G120_Recorte_Recorte_B_2.1.tiff,6,120,3.318472946501552,27.27850531246838,False,False,False,6
P6_C1_G120_Recorte_Recorte_B_2.2.tiff,6,120,3.870184729309351,26.1154421279313,False,False,False,6
P6_C1_G120_Recorte_Recorte_B_2.3.tiff,6,120,3.871491900284822,30.04656214458928,False,False,False,6
P6_C1_G120_Recorte_Recorte_B_2.4.tiff,6,120,3.382496983457488,25.23208767538833,False,False,False,6
P6_C1_G120_Recorte_Recorte_B_2.5.tiff,6,120,2.813202124839469,21.56077243908693,False,False,False,6
P6_C1_G120_Recorte_Recorte_B_2.6.tiff,6,120,2.677527963458952,20.51775444397952,False,False,False,6
P6_C1_G120_Recorte_Recorte_C_3.1.tiff,6,120,3.480870058361529,28.32126075285174,False,False,False,6
P6_C1_G120_Recorte_Recorte_C_3.2.tiff,6,120,3.46273391182489,26.64235376806029,False,False,False,6
P6_C1_G120_Recorte_Recorte_C_3.3.tiff,6,120,3.279542681807249,27.45507413882599,False,False,False,6
P6_C1_G120_Recorte_Recorte_C_3.4.tiff,6,120,3.343121431319486,23.3512998787471,False,False,False,6
P6_C1_G120_Recorte_Recorte_C_3.5.tiff,6,120,2.887335970040799,21.84357297866426,False,False,False,6
P6_C1_G120_Recorte_Recorte_C_3.6.tiff,6,120,2.75178628081039,19.85321063218046,False,False,False,6
P6_C1_G180_Recorte_Recorte_A_1.1.tiff,6,180,3.34924719325402,25.85128604313831,False,False,False,6
P6_C1_G180_Recorte_Recorte_A_1.2.tiff,6,180,2.642192267128839,23.79114688739667,False,False,False,6
P6_C1_G180_Recorte_Recorte_A_1.3.tiff,6,180,2.921769827399501,23.05527525253525,False,False,False,6
P6_C1_G180_Recorte_Recorte_A_1.4.tiff,6,180,4.153790298720525,33.35104201136987,True,False,True,0
P6_C1_G180_Recorte_Recorte_A_1.5.tiff,6,180,3.631406805452731,25.6976735041358,False,False,False,6
P6_C1_G180_Recorte_Recorte_A_1.6.tiff,6,180,3.304957018920324,26.33940796934273,False,False,False,6
P6_C1_G180_Recorte_Recorte_B_2.1.tiff,6,180,3.063958373687611,24.36155861089719,False,False,False,6
P6_C1_G180_Recorte_Recorte_B_2.2.tiff,6,180,2.671683032017484,19.33156875888573,False,False,False,6
P6_C1_G180_Recorte_Recorte_B_2.3.tiff,6,180,2.740921816611114,23.7069197121244,False,False,False,6
P6_C1_G180_Recorte_Recorte_B_2.4.tiff,6,180,2.966828832798928,21.75915442772761,False,False,False,6
P6_C1_G180_Recorte_Recorte_B_2.5.tiff,6,180,3.338260860892166,25.87247926302475,False,False,False,6
P6_C1_G180_Recorte_Recorte_B_2.6.tiff,6,180,3.506870938381391,29.03465527070534,False,False,False,6
P6_C1_G180_Recorte_Recorte_C_3.1.tiff,6,180,3.512876031128398,28.0813574250315,False,False,False,6
P6_C1_G180_Recorte_Recorte_C_3.2.tiff,6,180,2.860526613548226,22.10531262417934,False,False,False,6
P6_C1_G180_Recorte_Recorte_C_3.3.tiff,6,180,3.253871868151958,26.08791493719805,False,False,False,6
P6_C1_G180_Recorte_Recorte_C_3.4.tiff,6,180,3.780056921404865,29.782327650402,False,False,False,6
P6_C1_G180_Recorte_Recorte_C_3.5.tiff,6,180,3.033310118740056,24.08845468709276,False,False,False,6
P6_C1_G180_Recorte_Recorte_C_3.6.tiff,6,180,2.364883588563736,18.04108020974555,False,False,False,6
P6_C1_G40_Recorte_Recorte_A_1.1.tiff,6,40,4.886504575353348,30.71219821931079,False,False,False,6
P6_C1_G40_Recorte_Recorte_A_1.2.tiff,6,40,4.458834868138918,30.87778700834832,False,False,False,6
P6_C1_G40_Recorte_Recorte_A_1.3.tiff,6,40,5.134002883967005,30.02924425606589,False,False,False,6
P6_C1_G40_Recorte_Recorte_A_1.4.tiff,6,40,6.691686418289189,42.14816238082909,False,False,False,6
P6_C1_G40_Recorte_Recorte_A_1.5.tiff,6,40,6.575578964084255,34.80580973975798,False,False,False,6
P6_C1_G40_Recorte_Recorte_A_1.6.tiff,6,40,6.697650547125498,40.01484151514421,False,False,False,6
P6_C1_G40_Recorte_Recorte_B_2.1.tiff,6,40,8.026719905270227,47.33825386839042,False,False,False,6
P6_C1_G40_Recorte_Recorte_B_2.2.tiff,6,40,8.9720465219696,50.60595532356951,False,False,False,6
P6_C1_G40_Recorte_Recorte_B_2.3.tiff,6,40,6.958721708188673,40.38173408368611,False,False,False,6
P6_C1_G40_Recorte_Recorte_B_2.4.tiff,6,40,7.369693542693781,46.80767764001239,False,False,False,6
P6_C1_G40_Recorte_Recorte_B_2.5.tiff,6,40,7.691443158747028,53.53466354011272,False,False,False,6
P6_C1_G40_Recorte_Recorte_B_2.6.tiff,6,40,7.905219274834701,47.79425033270487,False,False,False,6
P6_C1_G40_Recorte_Recorte_C_3.1.tiff,6,40,9.03722424239608,60.36130953978829,False,False,False,6
P6_C1_G40_Recorte_Recorte_C_3.2.tiff,6,40,8.613867279079347,56.41767460727524,False,False,False,6
P6_C1_G40_Recorte_Recorte_C_3.3.tiff,6,40,6.733455484343939,42.91699216186854,False,False,False,6
P6_C1_G40_Recorte_Recorte_C_3.5.tiff,6,40,9.25734941579841,62.40497741640767,False,False,False,6
P6_C1_G40_Recorte_Recorte_C_3.6.tiff,6,40,7.635336344600465,50.94052791653323,False,False,False,6
P6_C1_G80_Recorte_Recorte_A_1.1.tiff,6,80,4.78582285102235,33.49828531068846,False,False,False,6
P6_C1_G80_Recorte_Recorte_A_1.2.tiff,6,80,4.526915063433128,29.58747473363125,False,False,False,6
P6_C1_G80_Recorte_Recorte_A_1.3.tiff,6,80,4.30695811361949,28.13961499415675,False,False,False,6
P6_C1_G80_Recorte_Recorte_A_1.4.tiff,6,80,4.079618310557193,27.45857518916943,False,False,False,6
P6_C1_G80_Recorte_Recorte_A_1.5.tiff,6,80,3.979992393370425,27.47042501590293,False,False,False,6
P6_C1_G80_Recorte_Recorte_A_1.6.tiff,6,80,4.768499681339146,31.81988923418974,False,False,False,6
P6_C1_G80_Recorte_Recorte_B_2.1.tiff,6,80,4.704718255662135,32.85236507136449,False,False,False,6
P6_C1_G80_Recorte_Recorte_B_2.2.tiff,6,80,5.069091820505424,36.2470026778361,False,False,False,6
P6_C1_G80_Recorte_Recorte_B_2.3.tiff,6,80,3.702001487474879,24.90586833140792,False,False,False,6
P6_C1_G80_Recorte_Recorte_B_2.4.tiff,6,80,3.902052673234239,26.84617807358556,False,False,False,6
P6_C1_G80_Recorte_Recorte_B_2.5.tiff,6,80,4.445855676632774,37.60812506352168,False,False,False,6
P6_C1_G80_Recorte_Recorte_B_2.6.tiff,6,80,4.552433888680359,31.82576552533012,False,False,False,6
P6_C1_G80_Recorte_Recorte_C_3.1.tiff,6,80,4.991607411907737,32.15445254362236,False,False,False,6
P6_C1_G80_Recorte_Recorte_C_3.2.tiff,6,80,5.443951813307514,37.7622918963752,False,False,False,6
P6_C1_G80_Recorte_Recorte_C_3.3.tiff,6,80,4.087426596849102,29.39769850437953,False,False,False,6
P6_C1_G80_Recorte_Recorte_C_3.4.tiff,6,80,5.203689852622478,39.66453909156912,False,False,False,6
P6_C1_G80_Recorte_Recorte_C_3.5.tiff,6,80,5.203689852622478,39.66453909156912,False,False,False,6
P6_C1_G80_Recorte_Recorte_C_3.6.tiff,6,80,4.857335411307894,35.10432050743349,False,False,False,6
P6_C2_G120_Recorte_Recorte_A_1.1.tiff,6,120,2.581598761619731,19.5101961278219,False,False,False,6
P6_C2_G120_Recorte_Recorte_A_1.2.tiff,6,120,2.505868169393436,17.68553031096315,False,False,False,6
P6_C2_G120_Recorte_Recorte_A_1.3.tiff,6,120,2.521134349602275,17.46770108741664,False,False,False,6
P6_C2_G120_Recorte_Recorte_A_1.4.tiff,6,120,2.499280606823392,18.92404336728605,False,False,False,6
P6_C2_G120_Recorte_Recorte_A_1.5.tiff,6,120,2.548368899018751,18.52571197352074,False,False,False,6
P6_C2_G120_Recorte_Recorte_A_1.6.tiff,6,120,2.435211185801227,19.16206893657685,False,False,False,6
P6_C2_G120_Recorte_Recorte_B_2.1.tiff,6,120,2.931412134534931,22.07314762850108,False,False,False,6
P6_C2_G120_Recorte_Recorte_B_2.2.tiff,6,120,2.656525157386474,20.55418665795175,False,False,False,6
P6_C2_G120_Recorte_Recorte_B_2.3.tiff,6,120,2.664210832946669,20.33180439281808,False,False,False,6
P6_C2_G120_Recorte_Recorte_B_2.4.tiff,6,120,2.592084660717616,21.17086446780809,False,False,False,6
P6_C2_G120_Recorte_Recorte_B_2.5.tiff,6,120,2.516044829704078,17.95392596266281,False,False,False,6
P6_C2_G120_Recorte_Recorte_B_2.6.tiff,6,120,2.924335741295538,20.33426236084342,False,False,False,6
P6_C2_G120_Recorte_Recorte_C_3.1.tiff,6,120,2.921054729991927,21.58799906015879,False,False,False,6
P6_C2_G120_Recorte_Recorte_C_3.2.tiff,6,120,2.74423598318244,19.17233949434724,False,False,False,6
P6_C2_G120_Recorte_Recorte_C_3.3.tiff,6,120,2.735540273188712,21.00040784376075,False,False,False,6
P6_C2_G120_Recorte_Recorte_C_3.4.tiff,6,120,3.145819878499482,22.20247974140495,False,False,False,6
P6_C2_G120_Recorte_Recorte_C_3.5.tiff,6,120,2.947342645878674,19.58676954195005,False,False,False,6
P6_C2_G120_Recorte_Recorte_C_3.6.tiff,6,120,2.827498754942587,20.90217669053523,False,False,False,6
P6_C2_G180_Recorte_Recorte_A_1.1.tiff,6,180,2.102057090537814,17.20731333780921,False,False,False,6
P6_C2_G180_Recorte_Recorte_A_1.2.tiff,6,180,1.750120784205004,15.43412251699829,False,False,False,6
P6_C2_G180_Recorte_Recorte_A_1.3.tiff,6,180,2.101429475718013,15.62833140876955,False,False,False,6
P6_C2_G180_Recorte_Recorte_A_1.4.tiff,6,180,2.303650735156523,23.41457307876576,False,False,False,6
P6_C2_G180_Recorte_Recorte_A_1.5.tiff,6,180,1.810288767287105,12.96532256307569,True,False,True,0
P6_C2_G180_Recorte_Recorte_A_1.6.tiff,6,180,2.003627557851993,14.99749929214538,False,False,False,6
P6_C2_G180_Recorte_Recorte_B_2.1.tiff,6,180,1.750329561477498,14.51110254506473,False,False,False,6
P6_C2_G180_Recorte_Recorte_B_2.2.tiff,6,180,2.117646088258603,20.38408014544975,False,False,False,6
P6_C2_G180_Recorte_Recorte_B_2.3.tiff,6,180,2.38363752394673,19.93266376096704,False,False,False,6
P6_C2_G180_Recorte_Recorte_B_2.4.tiff,6,180,2.292573024742232,21.23041660912929,False,False,False,6
P6_C2_G180_Recorte_Recorte_B_2.5.tiff,6,180,2.010466562687552,19.56459094931436,False,False,False,6
P6_C2_G180_Recorte_Recorte_B_2.6.tiff,6,180,2.365169126983019,19.36767145860503,False,False,False,6
P6_C2_G180_Recorte_Recorte_C_3.1.tiff,6,180,2.257123688128428,17.57088303002671,False,False,False,6
P6_C2_G180_Recorte_Recorte_C_3.2.tiff,6,180,2.462971172155922,21.78219164673713,False,False,False,6
P6_C2_G180_Recorte_Recorte_C_3.3.tiff,6,180,2.665130558894546,22.72442850237864,False,False,False,6
P6_C2_G180_Recorte_Recorte_C_3.4.tiff,6,180,2.691773499981542,21.87698583446391,False,False,False,6
P6_C2_G180_Recorte_Recorte_C_3.5.tiff,6,180,2.419893336178824,21.34673707791492,False,False,False,6
P6_C2_G180_Recorte_Recorte_C_3.6.tiff,6,180,2.500946736043981,22.01171846538772,False,False,False,6
P6_C2_G40_Recorte_Recorte_A_1.1.tiff,6,40,5.929181379037137,40.09678977140935,False,False,False,6
P6_C2_G40_Recorte_Recorte_A_1.2.tiff,6,40,5.560517687260365,36.94219208131847,False,False,False,6
P6_C2_G40_Recorte_Recorte_A_1.3.tiff,6,40,5.640859559065439,43.62144332527995,False,False,False,6
P6_C2_G40_Recorte_Recorte_A_1.4.tiff,6,40,7.362359632905015,46.26675504304242,False,False,False,6
P6_C2_G40_Recorte_Recorte_A_1.5.tiff,6,40,7.288442835142399,44.93707080740048,False,False,False,6
P6_C2_G40_Recorte_Recorte_A_1.6.tiff,6,40,6.038439418378735,42.90362121034835,False,False,False,6
P6_C2_G40_Recorte_Recorte_B_2.1.tiff,6,40,5.408193863683645,35.94498366984637,False,False,False,6
P6_C2_G40_Recorte_Recorte_B_2.2.tiff,6,40,6.426710903147724,36.79431326122753,False,False,False,6
P6_C2_G40_Recorte_Recorte_B_2.3.tiff,6,40,5.668180235289975,32.16335957815505,False,False,False,6
P6_C2_G40_Recorte_Recorte_B_2.4.tiff,6,40,5.769656732833019,35.95136629423351,False,False,False,6
P6_C2_G40_Recorte_Recorte_B_2.5.tiff,6,40,5.517010316325429,33.239825893779,False,False,False,6
P6_C2_G40_Recorte_Recorte_B_2.6.tiff,6,40,5.305037599901349,35.73197199275426,False,False,False,6
P6_C2_G40_Recorte_Recorte_C_3.1.tiff,6,40,4.558749251374429,31.56470196470605,False,False,False,6
P6_C2_G40_Recorte_Recorte_C_3.2.tiff,6,40,4.799769497301247,31.23505178874491,False,False,False,6
P6_C2_G40_Recorte_Recorte_C_3.3.tiff,6,40,5.152163439549217,33.64203921343869,False,False,False,6
P6_C2_G40_Recorte_Recorte_C_3.4.tiff,6,40,5.368090655223225,38.8553962176024,False,False,False,6
P6_C2_G40_Recorte_Recorte_C_3.5.tiff,6,40,5.016788183429408,32.79532580886569,False,False,False,6
P6_C2_G40_Recorte_Recorte_C_3.6.tiff,6,40,4.819506677663297,30.40358694831411,False,False,False,6
P6_C2_G80_Recorte_Recorte_A_1.1.tiff,6,80,3.48660591124154,25.07822392573571,False,False,False,6
P6_C2_G80_Recorte_Recorte_A_1.2.tiff,6,80,3.858969593600325,24.92116925684649,False,False,False,6
P6_C2_G80_Recorte_Recorte_A_1.3.tiff,6,80,3.413221765518921,24.97394057139543,False,False,False,6
P6_C2_G80_Recorte_Recorte_A_1.4.tiff,6,80,3.380084685386251,23.60030040033931,False,False,False,6
P6_C2_G80_Recorte_Recorte_A_1.5.tiff,6,80,4.044149191848893,26.96822753497225,False,False,False,6
P6_C2_G80_Recorte_Recorte_A_1.6.tiff,6,80,4.016869946729408,28.41394161773625,False,False,False,6
P6_C2_G80_Recorte_Recorte_B_2.1.tiff,6,80,4.383435089658126,32.24739772917624,False,False,False,6
P6_C2_G80_Recorte_Recorte_B_2.2.tiff,6,80,4.561088081695649,32.24507577157264,False,False,False,6
P6_C2_G80_Recorte_Recorte_B_2.3.tiff,6,80,4.204900047349846,27.45157800321173,False,False,False,6
P6_C2_G80_Recorte_Recorte_B_2.4.tiff,6,80,4.876555177569388,30.9966792579146,False,False,False,6
P6_C2_G80_Recorte_Recorte_B_2.5.tiff,6,80,3.870757829179764,27.88609353629416,False,False,False,6
P6_C2_G80_Recorte_Recorte_B_2.6.tiff,6,80,4.07045589731671,25.8129338559308,False,False,False,6
P6_C2_G80_Recorte_Recorte_C_3.1.tiff,6,80,3.585215558549041,23.77832237928936,False,False,False,6
P6_C2_G80_Recorte_Recorte_C_3.2.tiff,6,80,4.402271890876645,27.83262218448389,False,False,False,6
P6_C2_G80_Recorte_Recorte_C_3.3.tiff,6,80,4.304149734531253,32.1679844657554,False,False,False,6
P6_C2_G80_Recorte_Recorte_C_3.4.tiff,6,80,4.308467106264715,27.38628675726795,False,False,False,6
P6_C2_G80_Recorte_Recorte_C_3.5.tiff,6,80,4.373970546292473,34.10836123832306,False,False,False,6
P6_C2_G80_Recorte_Recorte_C_3.6.tiff,6,80,4.726483746792393,30.15392383312511,False,False,False,6
P7_C1_G120_Recorte_Recorte_A1_1.1.tiff,7,120,2.857875628470867,22.41219225164581,False,False,False,2
P7_C1_G120_Recorte_Recorte_A1_1.2.tiff,7,120,3.185033472049046,25.09424534805496,False,False,False,2
P7_C1_G120_Recorte_Recorte_A1_1.3.tiff,7,120,2.996226081092304,22.56968931270705,False,False,False,2
P7_C1_G120_Recorte_Recorte_A1_1.4.tiff,7,120,3.101832827956427,24.84129415490222,False,False,False,2
P7_C1_G120_Recorte_Recorte_A1_1.5.tiff,7,120,2.741264026820027,21.51494807862715,False,False,False,2
P7_C1_G120_Recorte_Recorte_A1_1.6.tiff,7,120,2.956262104170041,21.69243350637316,False,False,False,2
P7_C1_G120_Recorte_Recorte_A2_1.1.tiff,7,120,2.857875628470867,22.41219225164581,False,False,False,2
P7_C1_G120_Recorte_Recorte_A2_1.2.tiff,7,120,3.185033472049046,25.09424534805496,False,False,False,2
P7_C1_G120_Recorte_Recorte_A2_1.3.tiff,7,120,2.996226081092304,22.56968931270705,False,False,False,2
P7_C1_G120_Recorte_Recorte_A2_1.4.tiff,7,120,3.101832827956427,24.84129415490222,False,False,False,2
P7_C1_G120_Recorte_Recorte_A2_1.5.tiff,7,120,2.741264026820027,21.51494807862715,False,False,False,2
P7_C1_G120_Recorte_Recorte_A2_1.6.tiff,7,120,2.956262104170041,21.69243350637316,False,False,False,2
